"행정구역별","각세별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"인천광역시","24세","총전출","","6728","7238","8173","8442","8371","8597",
"인천광역시","24세","순이동","","448","211","144","336","273","362",
"인천광역시","24세","시군구간전입","","1888","1965","2129","2271","2129","2342",
"인천광역시","24세","시군구간전출","","1888","1965","2129","2271","2129","2342",
"인천광역시","24세","시도간전입","","3118","3261","3575","3957","4062","4116",
"인천광역시","24세","시도간전출","","2670","3050","3431","3621","3789","3754",
"인천광역시","25세","총전입","","7413","7758","8354","8662","9282","10022",
"인천광역시","25세","총전출","","7137","7731","8313","8371","8981","9724",
"인천광역시","25세","순이동","","276","27","41","291","301","298",
"인천광역시","25세","시군구간전입","","2037","2074","2228","2195","2371","2599",
"인천광역시","25세","시군구간전출","","2037","2074","2228","2195","2371","2599",
"인천광역시","25세","시도간전입","","3318","3414","3616","3942","4351","4626",
"인천광역시","25세","시도간전출","","3042","3387","3575","3651","4050","4328",
"인천광역시","26세","총전입","","8305","8256","8848","8802","8851","10551",
"인천광역시","26세","총전출","","7811","8089","8799","8688","8774","10447",
"인천광역시","26세","순이동","","494","167","49","114","77","104",
"인천광역시","26세","시군구간전입","","2282","2182","2368","2358","2363","2920",
"인천광역시","26세","시군구간전출","","2282","2182","2368","2358","2363","2920",
"인천광역시","26세","시도간전입","","3824","3714","3894","3925","4040","4797",
"인천광역시","26세","시도간전출","","3330","3547","3845","3811","3963","4693",
"인천광역시","27세","총전입","","9370","8758","9056","9164","8705","9775",
"인천광역시","27세","총전출","","8966","8560","9036","9091","8795","9906",
"인천광역시","27세","순이동","","404","198","20","73","-90","-131",
"인천광역시","27세","시군구간전입","","2747","2427","2601","2592","2363","2815",
"인천광역시","27세","시군구간전출","","2747","2427","2601","2592","2363","2815",
"인천광역시","27세","시도간전입","","4090","3893","3836","3983","3880","4150",
"인천광역시","27세","시도간전출","","3686","3695","3816","3910","3970","4281",
"인천광역시","28세","총전입","","9892","9539","9381","8957","8871","9817",
"인천광역시","28세","총전출","","9372","9402","9481","9029","8887","9798",
"인천광역시","28세","순이동","","520","137","-100","-72","-16","19",
"인천광역시","28세","시군구간전입","","3010","2884","2799","2635","2523","2859",
"인천광역시","28세","시군구간전출","","3010","2884","2799","2635","2523","2859",
"인천광역시","28세","시도간전입","","4157","3969","3896","3709","3837","4198",
"인천광역시","28세","시도간전출","","3637","3832","3996","3781","3853","4179",
"인천광역시","29세","총전입","","11314","10041","10319","9434","8915","9830",
"인천광역시","29세","총전출","","10678","9818","10101","9345","8949","9912",
"인천광역시","29세","순이동","","636","223","218","89","-34","-82",
"인천광역시","29세","시군구간전입","","3518","2978","3204","2714","2526","3010",
"인천광역시","29세","시군구간전출","","3518","2978","3204","2714","2526","3010",
"인천광역시","29세","시도간전입","","4677","4160","4084","3879","3807","4034",
"인천광역시","29세","시도간전출","","4041","3937","3866","3790","3841","4116",
"인천광역시","30세","총전입","","12600","11255","10858","10003","9057","9648",
"인천광역시","30세","총전출","","11748","10972","10614","9793","9052","9625",
"인천광역시","30세","순이동","","852","283","244","210","5","23",
"인천광역시","30세","시군구간전입","","3968","3514","3348","3006","2744","3029",
"인천광역시","30세","시군구간전출","","3968","3514","3348","3006","2744","3029",
"인천광역시","30세","시도간전입","","5226","4501","4245","4120","3711","3777",
"인천광역시","30세","시도간전출","","4374","4218","4001","3910","3706","3754",
"인천광역시","31세","총전입","","13290","12341","11227","9933","9146","9345",
"인천광역시","31세","총전출","","12350","11856","10944","9725","9202","9336",
"인천광역시","31세","순이동","","940","485","283","208","-56","9",
"인천광역시","31세","시군구간전입","","4215","3794","3521","3123","2809","2866",
"인천광역시","31세","시군구간전출","","4215","3794","3521","3123","2809","2866",
"인천광역시","31세","시도간전입","","5373","4935","4320","3854","3650","3684",
"인천광역시","31세","시도간전출","","4433","4450","4037","3646","3706","3675",
"인천광역시","32세","총전입","","13169","12731","12180","10409","9119","9583",
"인천광역시","32세","총전출","","12070","12331","11865","10109","9163","9537",
"인천광역시","32세","순이동","","1099","400","315","300","-44","46",
"인천광역시","32세","시군구간전입","","3934","3953","3881","3190","2739","3071",
"인천광역시","32세","시군구간전출","","3934","3953","3881","3190","2739","3071",
"인천광역시","32세","시도간전입","","5438","4951","4613","4144","3632","3655",
"인천광역시","32세","시도간전출","","4339","4551","4298","3844","3676","3609",
"인천광역시","33세","총전입","","12495","12388","12676","11034","9522","9231",
"인천광역시","33세","총전출","","11625","11923","12126","10871","9480","9256",
"인천광역시","33세","순이동","","870","465","550","163","42","-25",
"인천광역시","33세","시군구간전입","","3859","3890","3904","3444","2953","2910",
"인천광역시","33세","시군구간전출","","3859","3890","3904","3444","2953","2910",
"인천광역시","33세","시도간전입","","4917","4676","4819","4100","3695","3360",
"인천광역시","33세","시도간전출","","4047","4211","4269","3937","3653","3385",
"인천광역시","34세","총전입","","10861","11595","11933","11341","9798","9667",
"인천광역시","34세","총전출","","10237","11330","11609","11191","9852","9623",
"인천광역시","34세","순이동","","624","265","324","150","-54","44",
"인천광역시","34세","시군구간전입","","3330","3547","3693","3555","2977","3166",
"인천광역시","34세","시군구간전출","","3330","3547","3693","3555","2977","3166",
"인천광역시","34세","시도간전입","","4198","4368","4378","4077","3709","3462",
"인천광역시","34세","시도간전출","","3574","4103","4054","3927","3763","3418",
"인천광역시","35세","총전입","","10045","10199","11425","10755","9825","9933",
"인천광역시","35세","총전출","","9374","9700","11105","10454","9917","9968",
"인천광역시","35세","순이동","","671","499","320","301","-92","-35",
"인천광역시","35세","시군구간전입","","3057","3017","3618","3291","2982","3218",
"인천광역시","35세","시군구간전출","","3057","3017","3618","3291","2982","3218",
"인천광역시","35세","시도간전입","","3865","3934","4065","3879","3695","3479",
"인천광역시","35세","시도간전출","","3194","3435","3745","3578","3787","3514",
"인천광역시","36세","총전입","","9174","9232","10007","9986","9107","10140",
"인천광역시","36세","총전출","","8640","8999","9726","9870","9267","10283",
"인천광역시","36세","순이동","","534","233","281","116","-160","-143",
"인천광역시","36세","시군구간전입","","2728","2813","3024","3062","2761","3246",
"인천광역시","36세","시군구간전출","","2728","2813","3024","3062","2761","3246",
"인천광역시","36세","시도간전입","","3526","3386","3560","3565","3351","3424",
"인천광역시","36세","시도간전출","","2992","3153","3279","3449","3511","3567",
"인천광역시","37세","총전입","","8776","8547","9018","8558","8750","9462",
"인천광역시","37세","총전출","","8318","8343","8817","8474","8899","9609",
"인천광역시","37세","순이동","","458","204","201","84","-149","-147",
"인천광역시","37세","시군구간전입","","2541","2509","2757","2516","2651","2965",
"인천광역시","37세","시군구간전출","","2541","2509","2757","2516","2651","2965",
"인천광역시","37세","시도간전입","","3321","3182","3160","3134","3131","3212",
"인천광역시","37세","시도간전출","","2863","2978","2959","3050","3280","3359",
"인천광역시","38세","총전입","","9005","8177","8368","8063","7603","9083",
"인천광역시","38세","총전출","","8510","8116","8136","8034","7912","9106",
"인천광역시","38세","순이동","","495","61","232","29","-309","-23",
"인천광역시","38세","시군구간전입","","2729","2382","2446","2437","2311","2863",
